Date,Item Code,Wholesale Price (RMB/kg)
10-02-2022,1.029E+14,3.4
10-02-2022,1.029E+14,3.48
10-02-2022,1.029E+14,4.58
10-02-2022,1.029E+14,1.6
10-02-2022,1.029E+14,6.18
10-02-2022,1.029E+14,9.13
10-02-2022,1.029E+14,2
10-02-2022,1.029E+14,3.63
10-02-2022,1.029E+14,10.75
10-02-2022,1.029E+14,8.41
10-02-2022,1.029E+14,11.76
10-02-2022,1.029E+14,7.51
10-02-2022,1.029E+14,11.03
10-02-2022,1.029E+14,12.4
10-02-2022,1.029E+14,7.55
10-02-2022,1.029E+14,5.2
10-02-2022,1.029E+14,2.2
10-02-2022,1.029E+14,6.5
10-02-2022,1.029E+14,7
10-02-2022,1.029E+14,10.05
10-02-2022,1.029E+14,18.08
10-02-2022,1.029E+14,16.42
10-02-2022,1.029E+14,8.32
10-02-2022,1.029E+14,12.27
10-02-2022,1.029E+14,2.6
10-02-2022,1.029E+14,17.37
10-02-2022,1.029E+14,14.43
10-02-2022,1.029E+14,2
10-02-2022,1.029E+14,32.64
10-02-2022,1.029E+14,7.55
10-02-2022,1.029E+14,9.62
10-02-2022,1.029E+14,5.57
10-02-2022,1.029E+14,5.77
10-02-2022,1.029E+14,7.03
10-02-2022,1.029E+14,5.34
10-02-2022,1.029E+14,2.51
10-02-2022,1.029E+14,3.91
10-02-2022,1.029E+14,4.19
10-02-2022,1.029E+14,7.3
10-02-2022,1.029E+14,8.6
10-02-2022,1.029E+14,1.35
10-02-2022,1.029E+14,1.97
10-02-2022,1.029E+14,1.59
10-02-2022,1.029E+14,1.99
10-02-2022,1.029E+14,2.76
10-02-2022,1.029E+14,2.54
10-02-2022,1.029E+14,1.16
10-02-2022,1.029E+14,1.06
10-02-2022,1.029E+14,4.84
10-02-2022,1.029E+14,6.83
10-02-2022,1.029E+14,3.25
10-02-2022,1.029E+14,2.02
10-02-2022,1.029E+14,3.6
10-02-2022,1.029E+14,2.54
10-02-2022,1.029E+14,4.16
10-02-2022,1.029E+14,8.27
10-02-2022,1.029E+14,12.58
10-02-2022,1.029E+14,14.26
10-02-2022,1.029E+14,2.75
10-02-2022,1.0695E+14,3.8
10-02-2022,1.06958E+14,1.72
10-02-2022,1.06958E+14,1.72
10-02-2022,1.06959E+14,2.6
10-02-2022,1.06972E+14,2.89
11-02-2022,1.029E+14,3.4
11-02-2022,1.029E+14,3.9
11-02-2022,1.029E+14,4.51
11-02-2022,1.029E+14,1.6
11-02-2022,1.029E+14,9.12
11-02-2022,1.029E+14,2
11-02-2022,1.029E+14,3.45
11-02-2022,1.029E+14,10.76
11-02-2022,1.029E+14,8.4
11-02-2022,1.029E+14,11.9
11-02-2022,1.029E+14,7.57
11-02-2022,1.029E+14,7.98
11-02-2022,1.029E+14,12.15
11-02-2022,1.029E+14,6.95
11-02-2022,1.029E+14,5.2
11-02-2022,1.029E+14,2.2
11-02-2022,1.029E+14,6.83
11-02-2022,1.029E+14,6.02
11-02-2022,1.029E+14,10.05
11-02-2022,1.029E+14,18.07
11-02-2022,1.029E+14,8.27
11-02-2022,1.029E+14,2.6
11-02-2022,1.029E+14,17.42
11-02-2022,1.029E+14,10.44
11-02-2022,1.029E+14,2
11-02-2022,1.029E+14,32.64
11-02-2022,1.029E+14,6.89
11-02-2022,1.029E+14,7.82
11-02-2022,1.029E+14,4
11-02-2022,1.029E+14,4.97
11-02-2022,1.029E+14,14.6
11-02-2022,1.029E+14,2.74
11-02-2022,1.029E+14,7.03
11-02-2022,1.029E+14,5.34
11-02-2022,1.029E+14,2.5
11-02-2022,1.029E+14,3.92
11-02-2022,1.029E+14,4.12
11-02-2022,1.029E+14,7.3
11-02-2022,1.029E+14,2.95
11-02-2022,1.029E+14,4.4
11-02-2022,1.029E+14,1.3
11-02-2022,1.029E+14,1.97
11-02-2022,1.029E+14,1.71
11-02-2022,1.029E+14,1.99
11-02-2022,1.029E+14,2.76
11-02-2022,1.029E+14,2.77
11-02-2022,1.029E+14,1.16
11-02-2022,1.029E+14,1.07
11-02-2022,1.029E+14,4.95
11-02-2022,1.029E+14,6.83
11-02-2022,1.029E+14,3.8
11-02-2022,1.029E+14,3.48
11-02-2022,1.029E+14,3.25
11-02-2022,1.029E+14,2.22
11-02-2022,1.029E+14,3.64
11-02-2022,1.029E+14,9.71
11-02-2022,1.029E+14,12.46
11-02-2022,1.029E+14,14.25
11-02-2022,1.029E+14,2.75
11-02-2022,1.0695E+14,3.8
11-02-2022,1.06958E+14,1.72
11-02-2022,1.06958E+14,1.72
11-02-2022,1.06972E+14,2.91
12-02-2022,1.029E+14,3.04
12-02-2022,1.029E+14,4.22
12-02-2022,1.029E+14,4.47
12-02-2022,1.029E+14,1.58
12-02-2022,1.029E+14,9.13
12-02-2022,1.029E+14,2
12-02-2022,1.029E+14,3.31
12-02-2022,1.029E+14,10.89
12-02-2022,1.029E+14,8.4
12-02-2022,1.029E+14,11.9
12-02-2022,1.029E+14,7.22
12-02-2022,1.029E+14,6.67
12-02-2022,1.029E+14,12
12-02-2022,1.029E+14,6.06
12-02-2022,1.029E+14,5.32
12-02-2022,1.029E+14,2.2
12-02-2022,1.029E+14,6.85
12-02-2022,1.029E+14,5.4
12-02-2022,1.029E+14,9.01
12-02-2022,1.029E+14,18.02
12-02-2022,1.029E+14,8.14
12-02-2022,1.029E+14,2.6
12-02-2022,1.029E+14,17.62
12-02-2022,1.029E+14,11.01
12-02-2022,1.029E+14,10.44
12-02-2022,1.029E+14,1.88
12-02-2022,1.029E+14,32.64
12-02-2022,1.029E+14,6.28
12-02-2022,1.029E+14,6.6
12-02-2022,1.029E+14,5.57
12-02-2022,1.029E+14,4.6
12-02-2022,1.029E+14,14.6
12-02-2022,1.029E+14,2
12-02-2022,1.029E+14,7.03
12-02-2022,1.029E+14,5.35
12-02-2022,1.029E+14,2.54
12-02-2022,1.029E+14,3.92
12-02-2022,1.029E+14,4.12
12-02-2022,1.029E+14,7.3
12-02-2022,1.029E+14,2.24
12-02-2022,1.029E+14,10.54
12-02-2022,1.029E+14,26.61
12-02-2022,1.029E+14,1.35
12-02-2022,1.029E+14,2.34
12-02-2022,1.029E+14,1.73
12-02-2022,1.029E+14,1.8
12-02-2022,1.029E+14,2.76
12-02-2022,1.029E+14,2.82
12-02-2022,1.029E+14,1.18
12-02-2022,1.029E+14,1.07
12-02-2022,1.029E+14,6.65
12-02-2022,1.029E+14,1.96
12-02-2022,1.029E+14,3.79
12-02-2022,1.029E+14,3.24
12-02-2022,1.029E+14,2.22
12-02-2022,1.029E+14,3.64
12-02-2022,1.029E+14,3.46
12-02-2022,1.029E+14,9.72
12-02-2022,1.029E+14,12.02
12-02-2022,1.029E+14,2.75
12-02-2022,1.0695E+14,3.76
12-02-2022,1.06958E+14,1.72
12-02-2022,1.06958E+14,1.72
12-02-2022,1.06972E+14,2.94
13-02-2022,1.029E+14,2.44
13-02-2022,1.029E+14,5.46
13-02-2022,1.029E+14,3.94
13-02-2022,1.029E+14,1.2
13-02-2022,1.029E+14,9.13
13-02-2022,1.029E+14,1.85
13-02-2022,1.029E+14,3.41
13-02-2022,1.029E+14,11.19
13-02-2022,1.029E+14,8.4
13-02-2022,1.029E+14,10.37
13-02-2022,1.029E+14,7.21
13-02-2022,1.029E+14,3.88
13-02-2022,1.029E+14,11.23
13-02-2022,1.029E+14,5.81
13-02-2022,1.029E+14,5.43
13-02-2022,1.029E+14,2.2
13-02-2022,1.029E+14,6.23
13-02-2022,1.029E+14,5.2
13-02-2022,1.029E+14,14.11
13-02-2022,1.029E+14,12.54
13-02-2022,1.029E+14,7.68
13-02-2022,1.029E+14,2.4
13-02-2022,1.029E+14,17.62
13-02-2022,1.029E+14,10.44
13-02-2022,1.029E+14,1.8
13-02-2022,1.029E+14,32.64
13-02-2022,1.029E+14,6.14
13-02-2022,1.029E+14,5.76
13-02-2022,1.029E+14,5
13-02-2022,1.029E+14,5.56
13-02-2022,1.029E+14,3.84
13-02-2022,1.029E+14,14.6
13-02-2022,1.029E+14,2.1
13-02-2022,1.029E+14,7.03
13-02-2022,1.029E+14,4.73
13-02-2022,1.029E+14,2.8
13-02-2022,1.029E+14,3.88
13-02-2022,1.029E+14,4
13-02-2022,1.029E+14,7.3
13-02-2022,1.029E+14,8.6
13-02-2022,1.029E+14,13.01
13-02-2022,1.029E+14,21.45
13-02-2022,1.029E+14,1.3
13-02-2022,1.029E+14,2.48
13-02-2022,1.029E+14,1.73
13-02-2022,1.029E+14,1.31
13-02-2022,1.029E+14,2.76
13-02-2022,1.029E+14,2.21
13-02-2022,1.029E+14,1.16
13-02-2022,1.029E+14,1.07
13-02-2022,1.029E+14,6.65
13-02-2022,1.029E+14,1.96
13-02-2022,1.029E+14,3.64
13-02-2022,1.029E+14,4.28
13-02-2022,1.029E+14,3.46
13-02-2022,1.029E+14,5.22
13-02-2022,1.029E+14,11.26
13-02-2022,1.029E+14,13.25
13-02-2022,1.029E+14,2.78
13-02-2022,1.0695E+14,3.78
13-02-2022,1.06958E+14,1.75
13-02-2022,1.06958E+14,1.74
13-02-2022,1.06972E+14,2.91
14-02-2022,1.029E+14,3.71
14-02-2022,1.029E+14,4.23
14-02-2022,1.029E+14,1.2
14-02-2022,1.029E+14,5
14-02-2022,1.029E+14,1.6
14-02-2022,1.029E+14,3.46
14-02-2022,1.029E+14,10.93
14-02-2022,1.029E+14,8.4
14-02-2022,1.029E+14,9.32
14-02-2022,1.029E+14,7.49
14-02-2022,1.029E+14,3.53
14-02-2022,1.029E+14,11.35
14-02-2022,1.029E+14,5.69
14-02-2022,1.029E+14,5.24
14-02-2022,1.029E+14,1.66
14-02-2022,1.029E+14,3.43
14-02-2022,1.029E+14,5.2
14-02-2022,1.029E+14,11.71
14-02-2022,1.029E+14,15.35
14-02-2022,1.029E+14,10
14-02-2022,1.029E+14,12.55
14-02-2022,1.029E+14,6.95
14-02-2022,1.029E+14,12.7
14-02-2022,1.029E+14,2.4
14-02-2022,1.029E+14,17.62
14-02-2022,1.029E+14,11
14-02-2022,1.029E+14,11.52
14-02-2022,1.029E+14,1.9
14-02-2022,1.029E+14,32.64
14-02-2022,1.029E+14,5.81
14-02-2022,1.029E+14,7.09
14-02-2022,1.029E+14,3.4
14-02-2022,1.029E+14,2
14-02-2022,1.029E+14,7.02
14-02-2022,1.029E+14,4.73
14-02-2022,1.029E+14,3.2
14-02-2022,1.029E+14,4.05
14-02-2022,1.029E+14,7.3
14-02-2022,1.029E+14,2
14-02-2022,1.029E+14,4.37
14-02-2022,1.029E+14,20.48
14-02-2022,1.029E+14,1.35
14-02-2022,1.029E+14,2.56
14-02-2022,1.029E+14,1.74
14-02-2022,1.029E+14,1.23
14-02-2022,1.029E+14,2.76
14-02-2022,1.029E+14,2.09
14-02-2022,1.029E+14,1.12
14-02-2022,1.029E+14,4.4
14-02-2022,1.029E+14,5.98
14-02-2022,1.029E+14,1.98
14-02-2022,1.029E+14,1.96
14-02-2022,1.029E+14,2.34
14-02-2022,1.029E+14,3.42
14-02-2022,1.029E+14,6.86
14-02-2022,1.029E+14,11.35
14-02-2022,1.029E+14,2.78
14-02-2022,1.0695E+14,3.83
14-02-2022,1.06958E+14,1.75
14-02-2022,1.06958E+14,1.73
14-02-2022,1.06972E+14,2.83
15-02-2022,1.029E+14,5.88
15-02-2022,1.029E+14,3.95
15-02-2022,1.029E+14,1.2
15-02-2022,1.029E+14,3.35
15-02-2022,1.029E+14,5
15-02-2022,1.029E+14,1.56
15-02-2022,1.029E+14,3.46
15-02-2022,1.029E+14,10.35
15-02-2022,1.029E+14,8.4
15-02-2022,1.029E+14,8.58
15-02-2022,1.029E+14,7.35
15-02-2022,1.029E+14,3.98
15-02-2022,1.029E+14,11.2
15-02-2022,1.029E+14,5.61
15-02-2022,1.029E+14,5.09
15-02-2022,1.029E+14,1.4
15-02-2022,1.029E+14,3.41
15-02-2022,1.029E+14,5.2
15-02-2022,1.029E+14,11.12
15-02-2022,1.029E+14,20.3
15-02-2022,1.029E+14,12.71
15-02-2022,1.029E+14,6.94
15-02-2022,1.029E+14,2.4
15-02-2022,1.029E+14,15.73
15-02-2022,1.029E+14,11.52
15-02-2022,1.029E+14,2.19
15-02-2022,1.029E+14,5.66
15-02-2022,1.029E+14,7.48
15-02-2022,1.029E+14,3.37
15-02-2022,1.029E+14,2
15-02-2022,1.029E+14,7.03
15-02-2022,1.029E+14,4.73
15-02-2022,1.029E+14,3.22
15-02-2022,1.029E+14,3.73
15-02-2022,1.029E+14,4.17
15-02-2022,1.029E+14,7.31
15-02-2022,1.029E+14,10.4
15-02-2022,1.029E+14,2
15-02-2022,1.029E+14,20.5
15-02-2022,1.029E+14,1.35
15-02-2022,1.029E+14,2.65
15-02-2022,1.029E+14,1.74
15-02-2022,1.029E+14,1.23
15-02-2022,1.029E+14,2.76
15-02-2022,1.029E+14,2.3
15-02-2022,1.029E+14,1.21
15-02-2022,1.029E+14,4.39
15-02-2022,1.029E+14,6.3
15-02-2022,1.029E+14,1.98
15-02-2022,1.029E+14,1.96
15-02-2022,1.029E+14,2.34
15-02-2022,1.029E+14,3.64
15-02-2022,1.029E+14,4.27
15-02-2022,1.029E+14,6.86
15-02-2022,1.029E+14,11.36
15-02-2022,1.029E+14,2.78
15-02-2022,1.0695E+14,4.29
15-02-2022,1.06958E+14,1.74
15-02-2022,1.06958E+14,1.72
15-02-2022,1.06972E+14,2.68
16-02-2022,1.029E+14,5.88
16-02-2022,1.029E+14,4.08
16-02-2022,1.029E+14,4.22
16-02-2022,1.029E+14,1.2
16-02-2022,1.029E+14,5.01
16-02-2022,1.029E+14,1.5
16-02-2022,1.029E+14,3.46
16-02-2022,1.029E+14,9.48
16-02-2022,1.029E+14,8.4
16-02-2022,1.029E+14,8.52
16-02-2022,1.029E+14,6.53
16-02-2022,1.029E+14,11.2
16-02-2022,1.029E+14,5.68
16-02-2022,1.029E+14,5.16
16-02-2022,1.029E+14,1.4
16-02-2022,1.029E+14,3.41
16-02-2022,1.029E+14,5.2
16-02-2022,1.029E+14,11
16-02-2022,1.029E+14,26.1
16-02-2022,1.029E+14,16.73
16-02-2022,1.029E+14,12.61
16-02-2022,1.029E+14,2.4
16-02-2022,1.029E+14,15.65
16-02-2022,1.029E+14,11.01
16-02-2022,1.029E+14,11.52
16-02-2022,1.029E+14,2
16-02-2022,1.029E+14,32.64
16-02-2022,1.029E+14,5.67
16-02-2022,1.029E+14,7.48
16-02-2022,1.029E+14,5.51
16-02-2022,1.029E+14,3.61
16-02-2022,1.029E+14,2
16-02-2022,1.029E+14,7.03
16-02-2022,1.029E+14,4.93
16-02-2022,1.029E+14,3.24
16-02-2022,1.029E+14,3.73
16-02-2022,1.029E+14,4.25
16-02-2022,1.029E+14,7.5
16-02-2022,1.029E+14,0.14
16-02-2022,1.029E+14,1.24
16-02-2022,1.029E+14,2.76
16-02-2022,1.029E+14,2.82
16-02-2022,1.029E+14,1.22
16-02-2022,1.029E+14,7.02
16-02-2022,1.029E+14,1.96
16-02-2022,1.029E+14,2.69
16-02-2022,1.029E+14,2.34
16-02-2022,1.029E+14,3.64
16-02-2022,1.029E+14,4.04
16-02-2022,1.029E+14,3.34
16-02-2022,1.029E+14,6.88
16-02-2022,1.029E+14,11.37
16-02-2022,1.029E+14,2.78
16-02-2022,1.0695E+14,4.32
16-02-2022,1.06958E+14,1.69
16-02-2022,1.06958E+14,1.67
16-02-2022,1.06972E+14,2.71
17-02-2022,1.029E+14,4.08
17-02-2022,1.029E+14,4.17
17-02-2022,1.029E+14,1.2
17-02-2022,1.029E+14,0.04
17-02-2022,1.029E+14,1.7
17-02-2022,1.029E+14,3.48
17-02-2022,1.029E+14,10.52
17-02-2022,1.029E+14,8.41
17-02-2022,1.029E+14,8.72
17-02-2022,1.029E+14,6.53
17-02-2022,1.029E+14,4.12
17-02-2022,1.029E+14,11.2
17-02-2022,1.029E+14,5.65
17-02-2022,1.029E+14,5.3
17-02-2022,1.029E+14,1.4
17-02-2022,1.029E+14,2.9
17-02-2022,1.029E+14,5.2
17-02-2022,1.029E+14,10.98
17-02-2022,1.029E+14,26.11
17-02-2022,1.029E+14,16.73
17-02-2022,1.029E+14,6.93
17-02-2022,1.029E+14,12.63
17-02-2022,1.029E+14,2.4
17-02-2022,1.029E+14,15.65
17-02-2022,1.029E+14,11
17-02-2022,1.029E+14,11.15
17-02-2022,1.029E+14,2
17-02-2022,1.029E+14,5.78
17-02-2022,1.029E+14,7.43
17-02-2022,1.029E+14,5.51
17-02-2022,1.029E+14,3.76
17-02-2022,1.029E+14,2
17-02-2022,1.029E+14,5.15
17-02-2022,1.029E+14,3.23
17-02-2022,1.029E+14,3.72
17-02-2022,1.029E+14,4.1
17-02-2022,1.029E+14,7.5
17-02-2022,1.029E+14,2.38
17-02-2022,1.029E+14,20.51
17-02-2022,1.029E+14,1.25
17-02-2022,1.029E+14,2.76
17-02-2022,1.029E+14,2.82
17-02-2022,1.029E+14,1.19
17-02-2022,1.029E+14,4.38
17-02-2022,1.029E+14,7.11
17-02-2022,1.029E+14,2.68
17-02-2022,1.029E+14,3.64
17-02-2022,1.029E+14,3.8
17-02-2022,1.029E+14,2.23
17-02-2022,1.029E+14,5.7
17-02-2022,1.029E+14,3.28
17-02-2022,1.029E+14,7.18
17-02-2022,1.029E+14,11.38
17-02-2022,1.029E+14,2.78
17-02-2022,1.0695E+14,4.32
17-02-2022,1.06958E+14,1.7
17-02-2022,1.06972E+14,2.74
18-02-2022,1.029E+14,5.88
18-02-2022,1.029E+14,4.08
18-02-2022,1.029E+14,4.17
18-02-2022,1.029E+14,1.2
18-02-2022,1.029E+14,3.86
18-02-2022,1.029E+14,1.44
18-02-2022,1.029E+14,3.46
18-02-2022,1.029E+14,10.57
18-02-2022,1.029E+14,8.4
18-02-2022,1.029E+14,8.77
18-02-2022,1.029E+14,6.51
18-02-2022,1.029E+14,4.15
18-02-2022,1.029E+14,11.2
18-02-2022,1.029E+14,5.62
18-02-2022,1.029E+14,5.3
18-02-2022,1.029E+14,1.4
18-02-2022,1.029E+14,2.85
18-02-2022,1.029E+14,5.2
18-02-2022,1.029E+14,26.12
18-02-2022,1.029E+14,1.3
18-02-2022,1.029E+14,6.92
18-02-2022,1.029E+14,12.64
18-02-2022,1.029E+14,2.4
18-02-2022,1.029E+14,15.56
18-02-2022,1.029E+14,10.98
18-02-2022,1.029E+14,10.78
18-02-2022,1.029E+14,2.04
18-02-2022,1.029E+14,32.64
18-02-2022,1.029E+14,5.9
18-02-2022,1.029E+14,7.16
18-02-2022,1.029E+14,5.69
18-02-2022,1.029E+14,3.77
18-02-2022,1.029E+14,11.64
18-02-2022,1.029E+14,2
18-02-2022,1.029E+14,7.02
18-02-2022,1.029E+14,5.15
18-02-2022,1.029E+14,3.35
18-02-2022,1.029E+14,3.08
18-02-2022,1.029E+14,3.83
18-02-2022,1.029E+14,7.5
18-02-2022,1.029E+14,2.4
18-02-2022,1.029E+14,20.5
18-02-2022,1.029E+14,0.47
18-02-2022,1.029E+14,2.64
18-02-2022,1.029E+14,2.21
18-02-2022,1.029E+14,1.18
18-02-2022,1.029E+14,6.94
18-02-2022,1.029E+14,1.98
18-02-2022,1.029E+14,3.64
18-02-2022,1.029E+14,3.81
18-02-2022,1.029E+14,2.23
18-02-2022,1.029E+14,4.47
18-02-2022,1.029E+14,5.6
18-02-2022,1.029E+14,3.28
18-02-2022,1.029E+14,2.39
18-02-2022,1.029E+14,7.21
18-02-2022,1.029E+14,11.38
18-02-2022,1.029E+14,2.78
18-02-2022,1.0695E+14,2.24
18-02-2022,1.0695E+14,4.33
18-02-2022,1.06958E+14,1.71
18-02-2022,1.06958E+14,1.72
18-02-2022,1.06972E+14,2.7
19-02-2022,1.029E+14,5.96
19-02-2022,1.029E+14,4.08
19-02-2022,1.029E+14,4.17
19-02-2022,1.029E+14,1.2
19-02-2022,1.029E+14,4.18
19-02-2022,1.029E+14,1.4
19-02-2022,1.029E+14,3.46
19-02-2022,1.029E+14,10.37
19-02-2022,1.029E+14,8.44
19-02-2022,1.029E+14,8.64
19-02-2022,1.029E+14,6.49
19-02-2022,1.029E+14,4.14
19-02-2022,1.029E+14,11.2
19-02-2022,1.029E+14,5.53
19-02-2022,1.029E+14,5.3
19-02-2022,1.029E+14,1.4
19-02-2022,1.029E+14,3.26
19-02-2022,1.029E+14,4.39
19-02-2022,1.029E+14,10.97
19-02-2022,1.029E+14,26.08
19-02-2022,1.029E+14,1.48
19-02-2022,1.029E+14,6.92
19-02-2022,1.029E+14,12.7
19-02-2022,1.029E+14,2.4
19-02-2022,1.029E+14,12.8
19-02-2022,1.029E+14,10.57
19-02-2022,1.029E+14,10.78
19-02-2022,1.029E+14,2.77
19-02-2022,1.029E+14,32.63
19-02-2022,1.029E+14,5.98
19-02-2022,1.029E+14,6.42
19-02-2022,1.029E+14,5.69
19-02-2022,1.029E+14,3.77
19-02-2022,1.029E+14,11.64
19-02-2022,1.029E+14,2
19-02-2022,1.029E+14,7.03
19-02-2022,1.029E+14,5.15
19-02-2022,1.029E+14,3.4
19-02-2022,1.029E+14,3.08
19-02-2022,1.029E+14,4.22
19-02-2022,1.029E+14,7.5
19-02-2022,1.029E+14,2.81
19-02-2022,1.029E+14,1.37
19-02-2022,1.029E+14,2.45
19-02-2022,1.029E+14,2.45
19-02-2022,1.029E+14,1.18
19-02-2022,1.029E+14,6.91
19-02-2022,1.029E+14,1.97
19-02-2022,1.029E+14,3.64
19-02-2022,1.029E+14,3.8
19-02-2022,1.029E+14,2.23
19-02-2022,1.029E+14,4.47
19-02-2022,1.029E+14,5.69
19-02-2022,1.029E+14,3.28
19-02-2022,1.029E+14,2.39
19-02-2022,1.029E+14,6.98
19-02-2022,1.029E+14,7.21
19-02-2022,1.029E+14,11.39
19-02-2022,1.029E+14,12.99
19-02-2022,1.029E+14,2.78
19-02-2022,1.0695E+14,2.2
19-02-2022,1.06958E+14,1.71
19-02-2022,1.06958E+14,1.73
19-02-2022,1.06972E+14,2.69
20-02-2022,1.029E+14,6.59
20-02-2022,1.029E+14,13.61
20-02-2022,1.029E+14,3.96
20-02-2022,1.029E+14,4.16
20-02-2022,1.029E+14,1.2
20-02-2022,1.029E+14,4.19
20-02-2022,1.029E+14,1.47
20-02-2022,1.029E+14,3.46
20-02-2022,1.029E+14,10.17
20-02-2022,1.029E+14,8.78
20-02-2022,1.029E+14,8.6
20-02-2022,1.029E+14,6.28
20-02-2022,1.029E+14,10.26
20-02-2022,1.029E+14,11.2
20-02-2022,1.029E+14,5.18
20-02-2022,1.029E+14,5.31
20-02-2022,1.029E+14,1.4
20-02-2022,1.029E+14,3.41
20-02-2022,1.029E+14,4.74
20-02-2022,1.029E+14,11.06
20-02-2022,1.029E+14,6.74
20-02-2022,1.029E+14,12.69
20-02-2022,1.029E+14,2.4
20-02-2022,1.029E+14,15.27
20-02-2022,1.029E+14,10.61
20-02-2022,1.029E+14,10.76
20-02-2022,1.029E+14,2.92
20-02-2022,1.029E+14,32.56
20-02-2022,1.029E+14,5.88
20-02-2022,1.029E+14,6.79
20-02-2022,1.029E+14,5.42
20-02-2022,1.029E+14,3.93
20-02-2022,1.029E+14,2
20-02-2022,1.029E+14,7.35
20-02-2022,1.029E+14,5.15
20-02-2022,1.029E+14,3.4
20-02-2022,1.029E+14,3.08
20-02-2022,1.029E+14,4.24
20-02-2022,1.029E+14,7.5
20-02-2022,1.029E+14,1.37
20-02-2022,1.029E+14,2.82
20-02-2022,1.029E+14,1.18
20-02-2022,1.029E+14,6.27
20-02-2022,1.029E+14,6.86
20-02-2022,1.029E+14,1.9
20-02-2022,1.029E+14,3.64
20-02-2022,1.029E+14,5.77
20-02-2022,1.029E+14,3.28
20-02-2022,1.029E+14,7.21
20-02-2022,1.029E+14,11.4
20-02-2022,1.029E+14,2.78
20-02-2022,1.0695E+14,2.09
20-02-2022,1.06958E+14,1.77
20-02-2022,1.06972E+14,2.6
21-02-2022,1.029E+14,6.59
21-02-2022,1.029E+14,13.61
21-02-2022,1.029E+14,3.92
21-02-2022,1.029E+14,1.2
21-02-2022,1.029E+14,1.64
21-02-2022,1.029E+14,1.45
21-02-2022,1.029E+14,3.46
21-02-2022,1.029E+14,10.2
21-02-2022,1.029E+14,8.8
21-02-2022,1.029E+14,9.1
21-02-2022,1.029E+14,6.21
21-02-2022,1.029E+14,11.1
21-02-2022,1.029E+14,11.2
21-02-2022,1.029E+14,4.96
21-02-2022,1.029E+14,5.4
21-02-2022,1.029E+14,1.4
21-02-2022,1.029E+14,3.85
21-02-2022,1.029E+14,5.1
21-02-2022,1.029E+14,10.99
21-02-2022,1.029E+14,26.09
21-02-2022,1.029E+14,12.72
21-02-2022,1.029E+14,2.4
21-02-2022,1.029E+14,15.96
21-02-2022,1.029E+14,10.18
21-02-2022,1.029E+14,10.8
21-02-2022,1.029E+14,3.08
21-02-2022,1.029E+14,5.83
21-02-2022,1.029E+14,6.9
21-02-2022,1.029E+14,4.58
21-02-2022,1.029E+14,11.64
21-02-2022,1.029E+14,2
21-02-2022,1.029E+14,7.02
21-02-2022,1.029E+14,7.32
21-02-2022,1.029E+14,3.41
21-02-2022,1.029E+14,3.09
21-02-2022,1.029E+14,4.98
21-02-2022,1.029E+14,7.5
21-02-2022,1.029E+14,2.89
21-02-2022,1.029E+14,1.68
21-02-2022,1.029E+14,2.7
21-02-2022,1.029E+14,2.82
21-02-2022,1.029E+14,1.18
21-02-2022,1.029E+14,7.23
21-02-2022,1.029E+14,1.76
21-02-2022,1.029E+14,3.64
21-02-2022,1.029E+14,5.16
21-02-2022,1.029E+14,3.25
21-02-2022,1.029E+14,6.57
21-02-2022,1.029E+14,11.83
21-02-2022,1.029E+14,7.18
21-02-2022,1.029E+14,11.39
21-02-2022,1.029E+14,12.9
21-02-2022,1.029E+14,2.8
21-02-2022,1.0695E+14,2.1
21-02-2022,1.06958E+14,1.78
21-02-2022,1.06972E+14,2.49
22-02-2022,1.029E+14,6.59
22-02-2022,1.029E+14,13.6
22-02-2022,1.029E+14,3.92
22-02-2022,1.029E+14,4.16
22-02-2022,1.029E+14,1.2
22-02-2022,1.029E+14,1.4
22-02-2022,1.029E+14,3.46
22-02-2022,1.029E+14,10.19
22-02-2022,1.029E+14,8.78
22-02-2022,1.029E+14,9.86
22-02-2022,1.029E+14,6.45
22-02-2022,1.029E+14,11.1
22-02-2022,1.029E+14,11.2
22-02-2022,1.029E+14,4.73
22-02-2022,1.029E+14,5.49
22-02-2022,1.029E+14,1.4
22-02-2022,1.029E+14,3.84
22-02-2022,1.029E+14,5
22-02-2022,1.029E+14,10.99
22-02-2022,1.029E+14,26.11
22-02-2022,1.029E+14,6.26
22-02-2022,1.029E+14,2.4
22-02-2022,1.029E+14,15.99
22-02-2022,1.029E+14,9.74
22-02-2022,1.029E+14,11.06
22-02-2022,1.029E+14,3.12
22-02-2022,1.029E+14,5.01
22-02-2022,1.029E+14,5.83
22-02-2022,1.029E+14,6.33
22-02-2022,1.029E+14,4.58
22-02-2022,1.029E+14,2
22-02-2022,1.029E+14,7.03
22-02-2022,1.029E+14,7.33
22-02-2022,1.029E+14,3.43
22-02-2022,1.029E+14,3.08
22-02-2022,1.029E+14,5.94
22-02-2022,1.029E+14,7.5
22-02-2022,1.029E+14,2.49
22-02-2022,1.029E+14,1.68
22-02-2022,1.029E+14,2.61
22-02-2022,1.029E+14,2.82
22-02-2022,1.029E+14,1.18
22-02-2022,1.029E+14,7.24
22-02-2022,1.029E+14,1.76
22-02-2022,1.029E+14,3.64
22-02-2022,1.029E+14,5.73
22-02-2022,1.029E+14,3.24
22-02-2022,1.029E+14,2.86
22-02-2022,1.029E+14,5.46
22-02-2022,1.029E+14,11.83
22-02-2022,1.029E+14,7.18
